scenario,region,class,subRegion,units,x,value,subRegType,classPalette
SSP2_Ref,Global,Corn,Africa_Red_Sea_Gulf_of_Aden_Coast,Agricultural Productivity (% Difference),2050,0.403303911,subBasin,pal_green
SSP2_Ref,Global,Corn,Africa_Red_Sea_Gulf_of_Aden_Coast,Agricultural Productivity (% Difference),2100,0.446661762,subBasin,pal_green
SSP2_Ref,Global,Corn,Africa_South_Interior,Agricultural Productivity (% Difference),2015,0.066761637,subBasin,pal_green
SSP2_Ref,Global,Corn,Africa_South_Interior,Agricultural Productivity (% Difference),2030,0.10434881,subBasin,pal_green
SSP2_Ref,Global,Corn,Africa_South_Interior,Agricultural Productivity (% Difference),2050,0.165294822,subBasin,pal_green
SSP2_Ref,Global,Corn,Africa_South_Interior,Agricultural Productivity (% Difference),2100,0.183104955,subBasin,pal_green
SSP2_Ref,Global,Corn,Africa_West_Coast,Agricultural Productivity (% Difference),2015,0.192403622,subBasin,pal_green
SSP2_Ref,Global,Corn,Africa_West_Coast,Agricultural Productivity (% Difference),2030,0.21576753,subBasin,pal_green
SSP2_Ref,Global,Corn,Africa_West_Coast,Agricultural Productivity (% Difference),2050,0.247604577,subBasin,pal_green
SSP2_Ref,Global,Corn,Africa_West_Coast,Agricultural Productivity (% Difference),2100,0.274154018,subBasin,pal_green
SSP2_Ref,Global,Corn,Amazon,Agricultural Productivity (% Difference),2015,0.332683305,subBasin,pal_green
SSP2_Ref,Global,Corn,Amazon,Agricultural Productivity (% Difference),2030,0.402471424,subBasin,pal_green
SSP2_Ref,Global,Corn,Amazon,Agricultural Productivity (% Difference),2050,0.450199838,subBasin,pal_green
SSP2_Ref,Global,Corn,Amazon,Agricultural Productivity (% Difference),2100,0.498468205,subBasin,pal_green
SSP2_Ref,Global,Corn,Amu_Darya,Agricultural Productivity (% Difference),2015,0.350885654,subBasin,pal_green
SSP2_Ref,Global,Corn,Amu_Darya,Agricultural Productivity (% Difference),2030,0.370348056,subBasin,pal_green
SSP2_Ref,Global,Corn,Amu_Darya,Agricultural Productivity (% Difference),2050,0.419073531,subBasin,pal_green
SSP2_Ref,Global,Corn,Amu_Darya,Agricultural Productivity (% Difference),2100,0.49713379,subBasin,pal_green
SSP2_Ref,Global,Corn,Amur,Agricultural Productivity (% Difference),2015,0.736953028,subBasin,pal_green
SSP2_Ref,Global,Corn,Amur,Agricultural Productivity (% Difference),2030,0.794456454,subBasin,pal_green
SSP2_Ref,Global,Corn,Amur,Agricultural Productivity (% Difference),2050,0.846652814,subBasin,pal_green
SSP2_Ref,Global,Corn,Amur,Agricultural Productivity (% Difference),2100,0.937437247,subBasin,pal_green
SSP2_Ref,Global,Corn,Angola_Coast,Agricultural Productivity (% Difference),2015,0.086048539,subBasin,pal_green
SSP2_Ref,Global,Corn,Angola_Coast,Agricultural Productivity (% Difference),2030,0.137733439,subBasin,pal_green
SSP2_Ref,Global,Corn,Angola_Coast,Agricultural Productivity (% Difference),2050,0.23482802,subBasin,pal_green
SSP2_Ref,Global,Corn,Angola_Coast,Agricultural Productivity (% Difference),2100,0.260158863,subBasin,pal_green
SSP2_Ref,Global,Corn,Arabian_Peninsula,Agricultural Productivity (% Difference),2015,0.529785446,subBasin,pal_green
SSP2_Ref,Global,Corn,Arabian_Peninsula,Agricultural Productivity (% Difference),2030,0.601348413,subBasin,pal_green
SSP2_Ref,Global,Corn,Arabian_Peninsula,Agricultural Productivity (% Difference),2050,0.700033507,subBasin,pal_green
SSP2_Ref,Global,Corn,Arabian_Peninsula,Agricultural Productivity (% Difference),2100,0.775128242,subBasin,pal_green
SSP2_Ref,Global,Corn,Arabian_Sea_Coast,Agricultural Productivity (% Difference),2015,0.278302794,subBasin,pal_green
SSP2_Ref,Global,Corn,Arabian_Sea_Coast,Agricultural Productivity (% Difference),2030,0.332505423,subBasin,pal_green
SSP2_Ref,Global,Corn,Arabian_Sea_Coast,Agricultural Productivity (% Difference),2050,0.454458947,subBasin,pal_green
SSP2_Ref,Global,Corn,Arabian_Sea_Coast,Agricultural Productivity (% Difference),2100,0.572283043,subBasin,pal_green
SSP2_Ref,Global,Corn,Arkansas_White_Red_Basin,Agricultural Productivity (% Difference),2015,1.251563411,subBasin,pal_green
SSP2_Ref,Global,Corn,Arkansas_White_Red_Basin,Agricultural Productivity (% Difference),2030,1.343505366,subBasin,pal_green
SSP2_Ref,Global,Corn,Arkansas_White_Red_Basin,Agricultural Productivity (% Difference),2050,1.436482953,subBasin,pal_green
SSP2_Ref,Global,Corn,Arkansas_White_Red_Basin,Agricultural Productivity (% Difference),2100,1.590378932,subBasin,pal_green
SSP2_Ref,Global,Corn,Atlantic_Ocean_Seaboard,Agricultural Productivity (% Difference),2015,0.84337052,subBasin,pal_green
SSP2_Ref,Global,Corn,Atlantic_Ocean_Seaboard,Agricultural Productivity (% Difference),2030,0.949855312,subBasin,pal_green
SSP2_Ref,Global,Corn,Atlantic_Ocean_Seaboard,Agricultural Productivity (% Difference),2050,1.131471693,subBasin,pal_green
SSP2_Ref,Global,Corn,Atlantic_Ocean_Seaboard,Agricultural Productivity (% Difference),2100,1.252722856,subBasin,pal_green
SSP2_Ref,Global,Corn,Australia_East_Coast,Agricultural Productivity (% Difference),2015,0.409796227,subBasin,pal_green
SSP2_Ref,Global,Corn,Australia_East_Coast,Agricultural Productivity (% Difference),2030,0.450134663,subBasin,pal_green
SSP2_Ref,Global,Corn,Australia_East_Coast,Agricultural Productivity (% Difference),2050,0.47823568,subBasin,pal_green
SSP2_Ref,Global,Corn,Australia_East_Coast,Agricultural Productivity (% Difference),2100,0.52948817,subBasin,pal_green
SSP2_Ref,Global,Corn,Australia_Interior,Agricultural Productivity (% Difference),2015,0.788069074,subBasin,pal_green
SSP2_Ref,Global,Corn,Australia_Interior,Agricultural Productivity (% Difference),2030,0.893544734,subBasin,pal_green
SSP2_Ref,Global,Corn,Australia_Interior,Agricultural Productivity (% Difference),2050,0.965350524,subBasin,pal_green
SSP2_Ref,Global,Corn,Australia_Interior,Agricultural Productivity (% Difference),2100,1.06772009,subBasin,pal_green
SSP2_Ref,Global,Corn,Australia_North_Coast,Agricultural Productivity (% Difference),2015,0.532522256,subBasin,pal_green
SSP2_Ref,Global,Corn,Australia_North_Coast,Agricultural Productivity (% Difference),2030,0.603030245,subBasin,pal_green
SSP2_Ref,Global,Corn,Australia_North_Coast,Agricultural Productivity (% Difference),2050,0.652019946,subBasin,pal_green
SSP2_Ref,Global,Corn,Australia_North_Coast,Agricultural Productivity (% Difference),2100,0.721900656,subBasin,pal_green
SSP2_Ref,Global,Corn,Australia_South_Coast,Agricultural Productivity (% Difference),2015,1.388306323,subBasin,pal_green
SSP2_Ref,Global,Corn,Australia_South_Coast,Agricultural Productivity (% Difference),2030,1.566832089,subBasin,pal_green
SSP2_Ref,Global,Corn,Australia_South_Coast,Agricultural Productivity (% Difference),2050,1.6943314,subBasin,pal_green
SSP2_Ref,Global,Corn,Australia_South_Coast,Agricultural Productivity (% Difference),2100,1.876858259,subBasin,pal_green
SSP2_Ref,Global,Corn,Australia_West_Coast,Agricultural Productivity (% Difference),2015,1.065512266,subBasin,pal_green
SSP2_Ref,Global,Corn,Australia_West_Coast,Agricultural Productivity (% Difference),2030,1.205200313,subBasin,pal_green
SSP2_Ref,Global,Corn,Australia_West_Coast,Agricultural Productivity (% Difference),2050,1.301971135,subBasin,pal_green
SSP2_Ref,Global,Corn,Australia_West_Coast,Agricultural Productivity (% Difference),2100,1.440794473,subBasin,pal_green
SSP2_Ref,Global,Corn,Baja_California,Agricultural Productivity (% Difference),2015,0.844086043,subBasin,pal_green
SSP2_Ref,Global,Corn,Baja_California,Agricultural Productivity (% Difference),2030,0.958357436,subBasin,pal_green
SSP2_Ref,Global,Corn,Baja_California,Agricultural Productivity (% Difference),2050,0.973169896,subBasin,pal_green
SSP2_Ref,Global,Corn,Baja_California,Agricultural Productivity (% Difference),2100,1.077377145,subBasin,pal_green
SSP2_Ref,Global,Corn,Baltic_Sea_Coast,Agricultural Productivity (% Difference),2015,0.42849089,subBasin,pal_green
SSP2_Ref,Global,Corn,Baltic_Sea_Coast,Agricultural Productivity (% Difference),2030,0.461406049,subBasin,pal_green
SSP2_Ref,Global,Corn,Baltic_Sea_Coast,Agricultural Productivity (% Difference),2050,0.507620694,subBasin,pal_green
SSP2_Ref,Global,Corn,Baltic_Sea_Coast,Agricultural Productivity (% Difference),2100,0.561994084,subBasin,pal_green
SSP2_Ref,Global,Corn,Bay_of_Bengal_North_East_Coast,Agricultural Productivity (% Difference),2015,0.398269056,subBasin,pal_green
SSP2_Ref,Global,Corn,Bay_of_Bengal_North_East_Coast,Agricultural Productivity (% Difference),2030,0.407897004,subBasin,pal_green
SSP2_Ref,Global,Corn,Bay_of_Bengal_North_East_Coast,Agricultural Productivity (% Difference),2050,0.425642123,subBasin,pal_green
SSP2_Ref,Global,Corn,Bay_of_Bengal_North_East_Coast,Agricultural Productivity (% Difference),2100,0.46751291,subBasin,pal_green
SSP2_Ref,Global,Corn,Black_Sea_North_Coast,Agricultural Productivity (% Difference),2015,0.49286022,subBasin,pal_green
SSP2_Ref,Global,Corn,Black_Sea_North_Coast,Agricultural Productivity (% Difference),2030,0.534841267,subBasin,pal_green
SSP2_Ref,Global,Corn,Black_Sea_North_Coast,Agricultural Productivity (% Difference),2050,0.570760105,subBasin,pal_green
SSP2_Ref,Global,Corn,Black_Sea_North_Coast,Agricultural Productivity (% Difference),2100,0.635955101,subBasin,pal_green
SSP2_Ref,Global,Corn,Black_Sea_South_Coast,Agricultural Productivity (% Difference),2015,0.462463151,subBasin,pal_green
SSP2_Ref,Global,Corn,Black_Sea_South_Coast,Agricultural Productivity (% Difference),2030,0.481059292,subBasin,pal_green
SSP2_Ref,Global,Corn,Black_Sea_South_Coast,Agricultural Productivity (% Difference),2050,0.510917926,subBasin,pal_green
SSP2_Ref,Global,Corn,Black_Sea_South_Coast,Agricultural Productivity (% Difference),2100,0.567180416,subBasin,pal_green
SSP2_Ref,Global,Corn,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (% Difference),2015,0.750747194,subBasin,pal_green
SSP2_Ref,Global,Corn,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (% Difference),2030,0.802856238,subBasin,pal_green
SSP2_Ref,Global,Corn,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (% Difference),2050,0.850698901,subBasin,pal_green
SSP2_Ref,Global,Corn,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (% Difference),2100,0.941966542,subBasin,pal_green
SSP2_Ref,Global,Corn,Brahmani,Agricultural Productivity (% Difference),2015,0.278058462,subBasin,pal_green
SSP2_Ref,Global,Corn,Brahmani,Agricultural Productivity (% Difference),2030,0.304275398,subBasin,pal_green
SSP2_Ref,Global,Corn,Brahmani,Agricultural Productivity (% Difference),2050,0.339848695,subBasin,pal_green
SSP2_Ref,Global,Corn,Brahmani,Agricultural Productivity (% Difference),2100,0.376274424,subBasin,pal_green
SSP2_Ref,Global,Corn,California_River_Basin,Agricultural Productivity (% Difference),2015,1.333756912,subBasin,pal_green
SSP2_Ref,Global,Corn,California_River_Basin,Agricultural Productivity (% Difference),2030,1.420530921,subBasin,pal_green
SSP2_Ref,Global,Corn,California_River_Basin,Agricultural Productivity (% Difference),2050,1.512592295,subBasin,pal_green
SSP2_Ref,Global,Corn,California_River_Basin,Agricultural Productivity (% Difference),2100,1.674894054,subBasin,pal_green
SSP2_Ref,Global,Corn,Caribbean,Agricultural Productivity (% Difference),2015,0.138528893,subBasin,pal_green
SSP2_Ref,Global,Corn,Caribbean,Agricultural Productivity (% Difference),2030,0.152263144,subBasin,pal_green
SSP2_Ref,Global,Corn,Caribbean,Agricultural Productivity (% Difference),2050,0.221379657,subBasin,pal_green
SSP2_Ref,Global,Corn,Caribbean,Agricultural Productivity (% Difference),2100,0.245127869,subBasin,pal_green
SSP2_Ref,Global,Corn,Caribbean_Coast,Agricultural Productivity (% Difference),2015,0.380814205,subBasin,pal_green
SSP2_Ref,Global,Corn,Caribbean_Coast,Agricultural Productivity (% Difference),2030,0.448495115,subBasin,pal_green
SSP2_Ref,Global,Corn,Caribbean_Coast,Agricultural Productivity (% Difference),2050,0.571914286,subBasin,pal_green
SSP2_Ref,Global,Corn,Caribbean_Coast,Agricultural Productivity (% Difference),2100,0.633395448,subBasin,pal_green
SSP2_Ref,Global,Corn,Caspian_Sea_Coast,Agricultural Productivity (% Difference),2015,0.577065189,subBasin,pal_green
SSP2_Ref,Global,Corn,Caspian_Sea_Coast,Agricultural Productivity (% Difference),2030,0.619987391,subBasin,pal_green
SSP2_Ref,Global,Corn,Caspian_Sea_Coast,Agricultural Productivity (% Difference),2050,0.678533668,subBasin,pal_green
SSP2_Ref,Global,Corn,Caspian_Sea_Coast,Agricultural Productivity (% Difference),2100,0.74793734,subBasin,pal_green
SSP2_Ref,Global,Corn,Caspian_Sea_East_Coast,Agricultural Productivity (% Difference),2015,0.443883555,subBasin,pal_green
SSP2_Ref,Global,Corn,Caspian_Sea_East_Coast,Agricultural Productivity (% Difference),2030,0.458026227,subBasin,pal_green
SSP2_Ref,Global,Corn,Caspian_Sea_East_Coast,Agricultural Productivity (% Difference),2050,0.515436456,subBasin,pal_green
SSP2_Ref,Global,Corn,Caspian_Sea_East_Coast,Agricultural Productivity (% Difference),2100,0.595096309,subBasin,pal_green
SSP2_Ref,Global,Corn,Caspian_Sea_South_West_Coast,Agricultural Productivity (% Difference),2015,0.486475685,subBasin,pal_green
SSP2_Ref,Global,Corn,Caspian_Sea_South_West_Coast,Agricultural Productivity (% Difference),2030,0.500634914,subBasin,pal_green
SSP2_Ref,Global,Corn,Caspian_Sea_South_West_Coast,Agricultural Productivity (% Difference),2050,0.528574239,subBasin,pal_green
SSP2_Ref,Global,Corn,Caspian_Sea_South_West_Coast,Agricultural Productivity (% Difference),2100,0.570823191,subBasin,pal_green
SSP2_Ref,Global,Corn,Cauvery,Agricultural Productivity (% Difference),2015,0.411045317,subBasin,pal_green
SSP2_Ref,Global,Corn,Cauvery,Agricultural Productivity (% Difference),2030,0.465166915,subBasin,pal_green
SSP2_Ref,Global,Corn,Cauvery,Agricultural Productivity (% Difference),2050,0.53899309,subBasin,pal_green
SSP2_Ref,Global,Corn,Cauvery,Agricultural Productivity (% Difference),2100,0.596799018,subBasin,pal_green
SSP2_Ref,Global,Corn,Central_Iran,Agricultural Productivity (% Difference),2015,1.305836087,subBasin,pal_green
SSP2_Ref,Global,Corn,Central_Iran,Agricultural Productivity (% Difference),2030,1.353641122,subBasin,pal_green
SSP2_Ref,Global,Corn,Central_Iran,Agricultural Productivity (% Difference),2050,1.498351184,subBasin,pal_green
SSP2_Ref,Global,Corn,Central_Iran,Agricultural Productivity (% Difference),2100,1.658776687,subBasin,pal_green
SSP2_Ref,Global,Corn,Central_Patagonia_Highlands,Agricultural Productivity (% Difference),2015,0.673192771,subBasin,pal_green
SSP2_Ref,Global,Corn,Central_Patagonia_Highlands,Agricultural Productivity (% Difference),2030,0.732227488,subBasin,pal_green
SSP2_Ref,Global,Corn,Central_Patagonia_Highlands,Agricultural Productivity (% Difference),2050,0.802479339,subBasin,pal_green
SSP2_Ref,Global,Corn,Central_Patagonia_Highlands,Agricultural Productivity (% Difference),2100,0.887843705,subBasin,pal_green
SSP2_Ref,Global,Corn,Chao_Phraya,Agricultural Productivity (% Difference),2015,0.646329307,subBasin,pal_green
SSP2_Ref,Global,Corn,Chao_Phraya,Agricultural Productivity (% Difference),2030,0.714420215,subBasin,pal_green
SSP2_Ref,Global,Corn,Chao_Phraya,Agricultural Productivity (% Difference),2050,0.779911031,subBasin,pal_green
SSP2_Ref,Global,Corn,Chao_Phraya,Agricultural Productivity (% Difference),2100,0.863491822,subBasin,pal_green
SSP2_Ref,Global,Corn,China_Coast,Agricultural Productivity (% Difference),2015,1.191845032,subBasin,pal_green
SSP2_Ref,Global,Corn,China_Coast,Agricultural Productivity (% Difference),2030,1.262020816,subBasin,pal_green
SSP2_Ref,Global,Corn,China_Coast,Agricultural Productivity (% Difference),2050,1.326258499,subBasin,pal_green
SSP2_Ref,Global,Corn,China_Coast,Agricultural Productivity (% Difference),2100,1.468434564,subBasin,pal_green
SSP2_Ref,Global,Corn,Colombia_Ecuador_Pacific_Coast,Agricultural Productivity (% Difference),2015,0.194843465,subBasin,pal_green
SSP2_Ref,Global,Corn,Colombia_Ecuador_Pacific_Coast,Agricultural Productivity (% Difference),2030,0.218602292,subBasin,pal_green
SSP2_Ref,Global,Corn,Colombia_Ecuador_Pacific_Coast,Agricultural Productivity (% Difference),2050,0.274881859,subBasin,pal_green
SSP2_Ref,Global,Corn,Colombia_Ecuador_Pacific_Coast,Agricultural Productivity (% Difference),2100,0.304434561,subBasin,pal_green
SSP2_Ref,Global,Corn,Congo,Agricultural Productivity (% Difference),2015,0.161466257,subBasin,pal_green
SSP2_Ref,Global,Corn,Congo,Agricultural Productivity (% Difference),2030,0.217230854,subBasin,pal_green
SSP2_Ref,Global,Corn,Congo,Agricultural Productivity (% Difference),2050,0.284751398,subBasin,pal_green
SSP2_Ref,Global,Corn,Congo,Agricultural Productivity (% Difference),2100,0.31380912,subBasin,pal_green
SSP2_Ref,Global,Corn,Danube,Agricultural Productivity (% Difference),2015,0.608820537,subBasin,pal_green
SSP2_Ref,Global,Corn,Danube,Agricultural Productivity (% Difference),2030,0.664203696,subBasin,pal_green
SSP2_Ref,Global,Corn,Danube,Agricultural Productivity (% Difference),2050,0.719382477,subBasin,pal_green
SSP2_Ref,Global,Corn,Danube,Agricultural Productivity (% Difference),2100,0.796396619,subBasin,pal_green
SSP2_Ref,Global,Corn,Daugava,Agricultural Productivity (% Difference),2015,0.449091784,subBasin,pal_green
SSP2_Ref,Global,Corn,Daugava,Agricultural Productivity (% Difference),2030,0.483342383,subBasin,pal_green
SSP2_Ref,Global,Corn,Daugava,Agricultural Productivity (% Difference),2050,0.518168005,subBasin,pal_green
SSP2_Ref,Global,Corn,Daugava,Agricultural Productivity (% Difference),2100,0.572671026,subBasin,pal_green
SSP2_Ref,Global,Corn,Dead_Sea,Agricultural Productivity (% Difference),2015,1.579777763,subBasin,pal_green
SSP2_Ref,Global,Corn,Dead_Sea,Agricultural Productivity (% Difference),2030,1.783680455,subBasin,pal_green
SSP2_Ref,Global,Corn,Dead_Sea,Agricultural Productivity (% Difference),2050,2.134818122,subBasin,pal_green
SSP2_Ref,Global,Corn,Dead_Sea,Agricultural Productivity (% Difference),2100,2.363807275,subBasin,pal_green
SSP2_Ref,Global,Corn,Denmark_Germany_Coast,Agricultural Productivity (% Difference),2015,1.055201037,subBasin,pal_green
SSP2_Ref,Global,Corn,Denmark_Germany_Coast,Agricultural Productivity (% Difference),2030,1.192014793,subBasin,pal_green
SSP2_Ref,Global,Corn,Denmark_Germany_Coast,Agricultural Productivity (% Difference),2050,1.23949469,subBasin,pal_green
SSP2_Ref,Global,Corn,Denmark_Germany_Coast,Agricultural Productivity (% Difference),2100,1.372320338,subBasin,pal_green
SSP2_Ref,Global,Corn,Dnieper,Agricultural Productivity (% Difference),2015,0.553283726,subBasin,pal_green
SSP2_Ref,Global,Corn,Dnieper,Agricultural Productivity (% Difference),2030,0.599608184,subBasin,pal_green
SSP2_Ref,Global,Corn,Dnieper,Agricultural Productivity (% Difference),2050,0.635512881,subBasin,pal_green
SSP2_Ref,Global,Corn,Dnieper,Agricultural Productivity (% Difference),2100,0.705243621,subBasin,pal_green
SSP2_Ref,Global,Corn,Dniester,Agricultural Productivity (% Difference),2015,0.543199335,subBasin,pal_green
SSP2_Ref,Global,Corn,Dniester,Agricultural Productivity (% Difference),2030,0.588146792,subBasin,pal_green
SSP2_Ref,Global,Corn,Dniester,Agricultural Productivity (% Difference),2050,0.619550038,subBasin,pal_green
SSP2_Ref,Global,Corn,Dniester,Agricultural Productivity (% Difference),2100,0.685928572,subBasin,pal_green
SSP2_Ref,Global,Corn,Don,Agricultural Productivity (% Difference),2015,0.67029639,subBasin,pal_green
SSP2_Ref,Global,Corn,Don,Agricultural Productivity (% Difference),2030,0.728583679,subBasin,pal_green
SSP2_Ref,Global,Corn,Don,Agricultural Productivity (% Difference),2050,0.816047035,subBasin,pal_green
SSP2_Ref,Global,Corn,Don,Agricultural Productivity (% Difference),2100,0.918638946,subBasin,pal_green
SSP2_Ref,Global,Corn,Douro,Agricultural Productivity (% Difference),2015,0.906071014,subBasin,pal_green
SSP2_Ref,Global,Corn,Douro,Agricultural Productivity (% Difference),2030,1.023931151,subBasin,pal_green
SSP2_Ref,Global,Corn,Douro,Agricultural Productivity (% Difference),2050,1.064654697,subBasin,pal_green
SSP2_Ref,Global,Corn,Douro,Agricultural Productivity (% Difference),2100,1.178779784,subBasin,pal_green
SSP2_Ref,Global,Corn,East_Brazil_South_Atlantic_Coast,Agricultural Productivity (% Difference),2015,0.132966432,subBasin,pal_green
SSP2_Ref,Global,Corn,East_Brazil_South_Atlantic_Coast,Agricultural Productivity (% Difference),2030,0.165878019,subBasin,pal_green
SSP2_Ref,Global,Corn,East_Brazil_South_Atlantic_Coast,Agricultural Productivity (% Difference),2050,0.181566908,subBasin,pal_green
SSP2_Ref,Global,Corn,East_Brazil_South_Atlantic_Coast,Agricultural Productivity (% Difference),2100,0.201037735,subBasin,pal_green
SSP2_Ref,Global,Corn,Eastern_Jordan_Syria,Agricultural Productivity (% Difference),2015,0.662468281,subBasin,pal_green
SSP2_Ref,Global,Corn,Eastern_Jordan_Syria,Agricultural Productivity (% Difference),2030,0.765234082,subBasin,pal_green
SSP2_Ref,Global,Corn,Eastern_Jordan_Syria,Agricultural Productivity (% Difference),2050,0.948766791,subBasin,pal_green
SSP2_Ref,Global,Corn,Eastern_Jordan_Syria,Agricultural Productivity (% Difference),2100,1.049969785,subBasin,pal_green
SSP2_Ref,Global,Corn,Ebro,Agricultural Productivity (% Difference),2015,1.091200995,subBasin,pal_green
SSP2_Ref,Global,Corn,Ebro,Agricultural Productivity (% Difference),2030,1.233171137,subBasin,pal_green
SSP2_Ref,Global,Corn,Ebro,Agricultural Productivity (% Difference),2050,1.282215725,subBasin,pal_green
SSP2_Ref,Global,Corn,Ebro,Agricultural Productivity (% Difference),2100,1.419662613,subBasin,pal_green
SSP2_Ref,Global,Corn,Elbe,Agricultural Productivity (% Difference),2015,1.000996791,subBasin,pal_green
SSP2_Ref,Global,Corn,Elbe,Agricultural Productivity (% Difference),2030,1.113683467,subBasin,pal_green
SSP2_Ref,Global,Corn,Elbe,Agricultural Productivity (% Difference),2050,1.184119174,subBasin,pal_green
SSP2_Ref,Global,Corn,Elbe,Agricultural Productivity (% Difference),2100,1.305572341,subBasin,pal_green
SSP2_Ref,Global,Corn,Ems_Weser,Agricultural Productivity (% Difference),2015,1.114078441,subBasin,pal_green
SSP2_Ref,Global,Corn,Ems_Weser,Agricultural Productivity (% Difference),2030,1.258578297,subBasin,pal_green
SSP2_Ref,Global,Corn,Ems_Weser,Agricultural Productivity (% Difference),2050,1.308638378,subBasin,pal_green
SSP2_Ref,Global,Corn,Ems_Weser,Agricultural Productivity (% Difference),2100,1.448914856,subBasin,pal_green
SSP2_Ref,Global,Corn,Farahrud,Agricultural Productivity (% Difference),2015,0.30877968,subBasin,pal_green
SSP2_Ref,Global,Corn,Farahrud,Agricultural Productivity (% Difference),2030,0.34404061,subBasin,pal_green
SSP2_Ref,Global,Corn,Farahrud,Agricultural Productivity (% Difference),2050,0.428664451,subBasin,pal_green
SSP2_Ref,Global,Corn,Farahrud,Agricultural Productivity (% Difference),2100,0.537955566,subBasin,pal_green
SSP2_Ref,Global,Corn,Finland,Agricultural Productivity (% Difference),2015,0.373083986,subBasin,pal_green
SSP2_Ref,Global,Corn,Finland,Agricultural Productivity (% Difference),2030,0.401524374,subBasin,pal_green
SSP2_Ref,Global,Corn,Finland,Agricultural Productivity (% Difference),2050,0.442024571,subBasin,pal_green
SSP2_Ref,Global,Corn,Finland,Agricultural Productivity (% Difference),2100,0.489454114,subBasin,pal_green
SSP2_Ref,Global,Corn,Fly,Agricultural Productivity (% Difference),2015,2.638021828,subBasin,pal_green
SSP2_Ref,Global,Corn,Fly,Agricultural Productivity (% Difference),2030,2.736634803,subBasin,pal_green
SSP2_Ref,Global,Corn,Fly,Agricultural Productivity (% Difference),2050,2.878950669,subBasin,pal_green
SSP2_Ref,Global,Corn,Fly,Agricultural Productivity (% Difference),2100,3.190168771,subBasin,pal_green
SSP2_Ref,Global,Corn,France_South_Coast,Agricultural Productivity (% Difference),2015,0.975683064,subBasin,pal_green
SSP2_Ref,Global,Corn,France_South_Coast,Agricultural Productivity (% Difference),2030,1.102533943,subBasin,pal_green
SSP2_Ref,Global,Corn,France_South_Coast,Agricultural Productivity (% Difference),2050,1.146389423,subBasin,pal_green
