scenario,region,class,subRegion,units,x,prod,land,productivity,subRegType,classPalette
SSP2_CI_AgWat,Global,Corn,Angola_Coast,Agricultural Productivity (% Difference),2100,3.80278,21.23486,0.179081944,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Arabian_Peninsula,Agricultural Productivity (% Difference),2015,0.0277657,0.0543059,0.511283304,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Arabian_Peninsula,Agricultural Productivity (% Difference),2030,0.0371361,0.0628442,0.590923267,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Arabian_Peninsula,Agricultural Productivity (% Difference),2050,0.04614089,0.0659448,0.699689589,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Arabian_Peninsula,Agricultural Productivity (% Difference),2100,0.01612686,0.0220033,0.732929152,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Arabian_Sea_Coast,Agricultural Productivity (% Difference),2015,0.001329,0.006491183,0.204739259,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Arabian_Sea_Coast,Agricultural Productivity (% Difference),2030,0.000879,0.003624131,0.242540902,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Arabian_Sea_Coast,Agricultural Productivity (% Difference),2050,0.001959,0.004677211,0.418839347,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Arabian_Sea_Coast,Agricultural Productivity (% Difference),2100,0.00021652,0.0014203,0.152446666,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Arkansas_White_Red_Basin,Agricultural Productivity (% Difference),2015,13.37628,10.88539,1.228828733,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Arkansas_White_Red_Basin,Agricultural Productivity (% Difference),2030,15.24915,11.15989,1.366424759,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Arkansas_White_Red_Basin,Agricultural Productivity (% Difference),2050,16.14276,11.20487,1.440691414,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Arkansas_White_Red_Basin,Agricultural Productivity (% Difference),2100,15.94771,10.73286,1.485877017,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Atlantic_Ocean_Seaboard,Agricultural Productivity (% Difference),2015,0.02163566,0.0255714,0.846088208,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Atlantic_Ocean_Seaboard,Agricultural Productivity (% Difference),2030,0.0284641,0.0292249,0.973967405,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Atlantic_Ocean_Seaboard,Agricultural Productivity (% Difference),2050,0.0467808,0.038749,1.207277607,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Atlantic_Ocean_Seaboard,Agricultural Productivity (% Difference),2100,0.0513585,0.0388444,1.322159694,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Australia_East_Coast,Agricultural Productivity (% Difference),2015,0.0960419,0.2286356,0.420065379,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Australia_East_Coast,Agricultural Productivity (% Difference),2030,0.106788,0.2295756,0.465153962,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Australia_East_Coast,Agricultural Productivity (% Difference),2050,0.1164967,0.2334467,0.499029115,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Australia_East_Coast,Agricultural Productivity (% Difference),2100,0.1313093,0.245229,0.535455839,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Australia_Interior,Agricultural Productivity (% Difference),2015,0.000745,0.000811,0.918618989,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Australia_Interior,Agricultural Productivity (% Difference),2030,0.001085,0.001052,1.031368821,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Australia_Interior,Agricultural Productivity (% Difference),2050,0.00102,0.001065,0.957746479,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Australia_Interior,Agricultural Productivity (% Difference),2100,0.000841,0.000927,0.907227616,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Australia_North_Coast,Agricultural Productivity (% Difference),2015,0.0586733,0.0937971,0.625534265,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Australia_North_Coast,Agricultural Productivity (% Difference),2030,0.0839215,0.1180957,0.710622825,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Australia_North_Coast,Agricultural Productivity (% Difference),2050,0.0783434,0.1173246,0.667749134,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Australia_North_Coast,Agricultural Productivity (% Difference),2100,0.0929929,0.1276503,0.728497309,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Australia_South_Coast,Agricultural Productivity (% Difference),2015,0.00035054,0.000253766,1.381351324,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Australia_South_Coast,Agricultural Productivity (% Difference),2030,0.00042298,0.000269825,1.567608635,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Australia_South_Coast,Agricultural Productivity (% Difference),2050,0.00048738,0.000286908,1.698732695,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Australia_South_Coast,Agricultural Productivity (% Difference),2100,0.00061452,0.00032818,1.872508989,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Australia_West_Coast,Agricultural Productivity (% Difference),2015,0.00192791,0.0016348,1.179294103,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Australia_West_Coast,Agricultural Productivity (% Difference),2030,0.00240314,0.0018014,1.334040191,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Australia_West_Coast,Agricultural Productivity (% Difference),2050,0.00310377,0.00215294,1.441642591,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Australia_West_Coast,Agricultural Productivity (% Difference),2100,0.00391537,0.00245238,1.596559261,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Baja_California,Agricultural Productivity (% Difference),2015,0.04601312,0.05538196,0.830832278,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Baja_California,Agricultural Productivity (% Difference),2030,0.06204253,0.06704705,0.925358088,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Baja_California,Agricultural Productivity (% Difference),2050,0.10111041,0.09306849,1.086408622,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Baja_California,Agricultural Productivity (% Difference),2100,0.11117301,0.0992496,1.120135598,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Baltic_Sea_Coast,Agricultural Productivity (% Difference),2015,0.01092755,0.0255025,0.428489364,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Baltic_Sea_Coast,Agricultural Productivity (% Difference),2030,0.0127724,0.02768584,0.461333303,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Baltic_Sea_Coast,Agricultural Productivity (% Difference),2050,0.01615436,0.03183914,0.507374257,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Baltic_Sea_Coast,Agricultural Productivity (% Difference),2100,0.01778381,0.03165518,0.561797785,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Bay_of_Bengal_North_East_Coast,Agricultural Productivity (% Difference),2015,0.061999079,0.156518277,0.396113989,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Bay_of_Bengal_North_East_Coast,Agricultural Productivity (% Difference),2030,0.057269961,0.141472634,0.404812997,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Bay_of_Bengal_North_East_Coast,Agricultural Productivity (% Difference),2050,0.051384713,0.125074383,0.410833232,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Bay_of_Bengal_North_East_Coast,Agricultural Productivity (% Difference),2100,0.048635469,0.114961088,0.423060271,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Black_Sea_North_Coast,Agricultural Productivity (% Difference),2015,3.863586515,7.912929956,0.488262443,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Black_Sea_North_Coast,Agricultural Productivity (% Difference),2030,4.931091821,9.152579721,0.538765241,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Black_Sea_North_Coast,Agricultural Productivity (% Difference),2050,6.578320692,10.79992251,0.609108138,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Black_Sea_North_Coast,Agricultural Productivity (% Difference),2100,6.906383744,9.496423106,0.727261588,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Black_Sea_South_Coast,Agricultural Productivity (% Difference),2015,1.485813152,3.188534965,0.465986156,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Black_Sea_South_Coast,Agricultural Productivity (% Difference),2030,1.553612954,3.127809531,0.496709579,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Black_Sea_South_Coast,Agricultural Productivity (% Difference),2050,2.000040307,3.521237843,0.567993528,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Black_Sea_South_Coast,Agricultural Productivity (% Difference),2100,2.451112373,3.726682982,0.657719582,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (% Difference),2015,23.8988078,31.6675175,0.754678917,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (% Difference),2030,28.966536,33.5800844,0.862610578,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (% Difference),2050,36.6824648,37.134583,0.987824875,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (% Difference),2100,35.6671393,35.470471,1.005544564,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Brahmani,Agricultural Productivity (% Difference),2015,0.149564,0.5317607,0.281261853,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Brahmani,Agricultural Productivity (% Difference),2030,0.1341889,0.4570237,0.293614751,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Brahmani,Agricultural Productivity (% Difference),2050,0.09824869,0.3408664,0.288232252,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Brahmani,Agricultural Productivity (% Difference),2100,0.07365898,0.2763841,0.26650947,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,California_River_Basin,Agricultural Productivity (% Difference),2015,1.433376857,1.077856575,1.329840064,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,California_River_Basin,Agricultural Productivity (% Difference),2030,1.564488774,1.095062393,1.428675465,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,California_River_Basin,Agricultural Productivity (% Difference),2050,1.894544668,1.205145096,1.572046946,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,California_River_Basin,Agricultural Productivity (% Difference),2100,2.390940008,1.303234654,1.834619729,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Caribbean,Agricultural Productivity (% Difference),2015,0.715262506,5.15549044,0.138738014,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Caribbean,Agricultural Productivity (% Difference),2030,0.832678433,5.55910945,0.149786299,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Caribbean,Agricultural Productivity (% Difference),2050,2.335791812,10.88416318,0.21460463,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Caribbean,Agricultural Productivity (% Difference),2100,2.190028503,10.18574437,0.215009176,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Caribbean_Coast,Agricultural Productivity (% Difference),2015,1.00679808,2.7132393,0.371068663,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Caribbean_Coast,Agricultural Productivity (% Difference),2030,1.37541298,3.21526386,0.427776083,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Caribbean_Coast,Agricultural Productivity (% Difference),2050,2.89916288,5.0238714,0.577077447,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Caribbean_Coast,Agricultural Productivity (% Difference),2100,3.80555449,5.5935075,0.680352085,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Caspian_Sea_Coast,Agricultural Productivity (% Difference),2015,0.184853295,0.315608023,0.58570531,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Caspian_Sea_Coast,Agricultural Productivity (% Difference),2030,0.255586316,0.39185894,0.652240615,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Caspian_Sea_Coast,Agricultural Productivity (% Difference),2050,0.400511986,0.533944777,0.750100016,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Caspian_Sea_Coast,Agricultural Productivity (% Difference),2100,0.489459587,0.581391036,0.841876735,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Caspian_Sea_East_Coast,Agricultural Productivity (% Difference),2015,0.269612957,0.626820526,0.430127837,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Caspian_Sea_East_Coast,Agricultural Productivity (% Difference),2030,0.306911409,0.585858266,0.523866312,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Caspian_Sea_East_Coast,Agricultural Productivity (% Difference),2050,0.339520359,0.510112838,0.665578934,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Caspian_Sea_East_Coast,Agricultural Productivity (% Difference),2100,0.231926182,0.229781089,1.009335377,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Caspian_Sea_South_West_Coast,Agricultural Productivity (% Difference),2015,0.980211018,2.072313809,0.473003178,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Caspian_Sea_South_West_Coast,Agricultural Productivity (% Difference),2030,1.162280871,2.337403621,0.497252961,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Caspian_Sea_South_West_Coast,Agricultural Productivity (% Difference),2050,1.362881967,2.546791798,0.535136782,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Caspian_Sea_South_West_Coast,Agricultural Productivity (% Difference),2100,1.472529253,2.490422975,0.59127677,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Cauvery,Agricultural Productivity (% Difference),2015,0.3860037,0.946192,0.407954939,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Cauvery,Agricultural Productivity (% Difference),2030,0.4176245,0.870855,0.479556872,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Cauvery,Agricultural Productivity (% Difference),2050,0.4642787,0.840791,0.552192757,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Cauvery,Agricultural Productivity (% Difference),2100,0.2480834,0.537927,0.461184138,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Central_Iran,Agricultural Productivity (% Difference),2015,0.42633446,0.3393956,1.256157888,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Central_Iran,Agricultural Productivity (% Difference),2030,0.4653995,0.355971,1.307408469,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Central_Iran,Agricultural Productivity (% Difference),2050,0.6225282,0.4123624,1.50966286,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Central_Iran,Agricultural Productivity (% Difference),2100,0.3940231,0.2737241,1.439489983,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Central_Patagonia_Highlands,Agricultural Productivity (% Difference),2015,0.000392,0.000611,0.641571195,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Central_Patagonia_Highlands,Agricultural Productivity (% Difference),2030,0.000508,0.000732,0.693989071,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Central_Patagonia_Highlands,Agricultural Productivity (% Difference),2050,0.000551,0.000798,0.69047619,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Central_Patagonia_Highlands,Agricultural Productivity (% Difference),2100,0.00062,0.00085,0.729411765,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Chao_Phraya,Agricultural Productivity (% Difference),2015,4.970115,6.8187282,0.72889179,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Chao_Phraya,Agricultural Productivity (% Difference),2030,6.0936197,7.4509842,0.817827489,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Chao_Phraya,Agricultural Productivity (% Difference),2050,5.6787354,7.0449827,0.80606804,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Chao_Phraya,Agricultural Productivity (% Difference),2100,3.5802674,5.2132415,0.686764156,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,China_Coast,Agricultural Productivity (% Difference),2015,15.53157,13.04243,1.190849405,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,China_Coast,Agricultural Productivity (% Difference),2030,15.41357,12.25037,1.258212609,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,China_Coast,Agricultural Productivity (% Difference),2050,16.43306,12.27007,1.339280053,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,China_Coast,Agricultural Productivity (% Difference),2100,19.59146,13.11311,1.494036121,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Colombia_Ecuador_Pacific_Coast,Agricultural Productivity (% Difference),2015,0.74176449,3.7812595,0.196168628,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Colombia_Ecuador_Pacific_Coast,Agricultural Productivity (% Difference),2030,0.90185326,4.0482056,0.222778522,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Colombia_Ecuador_Pacific_Coast,Agricultural Productivity (% Difference),2050,1.53203394,5.3425504,0.286760784,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Colombia_Ecuador_Pacific_Coast,Agricultural Productivity (% Difference),2100,2.04294887,6.1863537,0.330234734,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Congo,Agricultural Productivity (% Difference),2015,4.4844401,27.910713,0.160670926,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Congo,Agricultural Productivity (% Difference),2030,9.3366713,43.3384819,0.215436049,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Congo,Agricultural Productivity (% Difference),2050,16.7508146,59.4093259,0.281955978,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Congo,Agricultural Productivity (% Difference),2100,17.3038663,56.4720181,0.306414874,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Danube,Agricultural Productivity (% Difference),2015,35.75498775,58.74112338,0.608687504,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Danube,Agricultural Productivity (% Difference),2030,39.18241778,59.04532282,0.66359901,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Danube,Agricultural Productivity (% Difference),2050,43.81078082,61.03941757,0.717745722,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Danube,Agricultural Productivity (% Difference),2100,47.68184026,60.00519864,0.794628488,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Daugava,Agricultural Productivity (% Difference),2015,0.02091869,0.0453256,0.461520421,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Daugava,Agricultural Productivity (% Difference),2030,0.03685072,0.0624945,0.58966341,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Daugava,Agricultural Productivity (% Difference),2050,0.04405689,0.069620596,0.632814031,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Daugava,Agricultural Productivity (% Difference),2100,0.048554937,0.069417259,0.699464913,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Dead_Sea,Agricultural Productivity (% Difference),2015,0.1726704,0.10914513,1.582025694,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Dead_Sea,Agricultural Productivity (% Difference),2030,0.2403546,0.12748227,1.885396299,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Dead_Sea,Agricultural Productivity (% Difference),2050,0.3698082,0.1649018,2.242596503,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Dead_Sea,Agricultural Productivity (% Difference),2100,0.3656277,0.1592867,2.295406333,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Denmark_Germany_Coast,Agricultural Productivity (% Difference),2015,0.013982201,0.013250765,1.05519953,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Denmark_Germany_Coast,Agricultural Productivity (% Difference),2030,0.015707938,0.013179615,1.191835877,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Denmark_Germany_Coast,Agricultural Productivity (% Difference),2050,0.015436214,0.01245961,1.238900255,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Denmark_Germany_Coast,Agricultural Productivity (% Difference),2100,0.016634312,0.01212542,1.371854501,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Dnieper,Agricultural Productivity (% Difference),2015,5.5416868,10.4046111,0.53261835,subBasin,pal_green
