scenario,region,class,subRegion,units,x,value,subRegType,classPalette
SSP2_CI_AgWat,Global,Corn,Arabian_Peninsula,Agricultural Production (% Difference),2030,0.0371361,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Arabian_Peninsula,Agricultural Production (% Difference),2050,0.04614089,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Arabian_Peninsula,Agricultural Production (% Difference),2100,0.01612686,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Arabian_Sea_Coast,Agricultural Production (% Difference),2015,0.001329,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Arabian_Sea_Coast,Agricultural Production (% Difference),2030,0.000879,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Arabian_Sea_Coast,Agricultural Production (% Difference),2050,0.001959,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Arabian_Sea_Coast,Agricultural Production (% Difference),2100,0.00021652,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Arkansas_White_Red_Basin,Agricultural Production (% Difference),2015,13.37628,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Arkansas_White_Red_Basin,Agricultural Production (% Difference),2030,15.24915,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Arkansas_White_Red_Basin,Agricultural Production (% Difference),2050,16.14276,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Arkansas_White_Red_Basin,Agricultural Production (% Difference),2100,15.94771,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Atlantic_Ocean_Seaboard,Agricultural Production (% Difference),2015,0.02163566,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Atlantic_Ocean_Seaboard,Agricultural Production (% Difference),2030,0.0284641,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Atlantic_Ocean_Seaboard,Agricultural Production (% Difference),2050,0.0467808,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Atlantic_Ocean_Seaboard,Agricultural Production (% Difference),2100,0.0513585,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Australia_East_Coast,Agricultural Production (% Difference),2015,0.0960419,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Australia_East_Coast,Agricultural Production (% Difference),2030,0.106788,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Australia_East_Coast,Agricultural Production (% Difference),2050,0.1164967,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Australia_East_Coast,Agricultural Production (% Difference),2100,0.1313093,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Australia_Interior,Agricultural Production (% Difference),2015,0.000745,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Australia_Interior,Agricultural Production (% Difference),2030,0.001085,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Australia_Interior,Agricultural Production (% Difference),2050,0.00102,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Australia_Interior,Agricultural Production (% Difference),2100,0.000841,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Australia_North_Coast,Agricultural Production (% Difference),2015,0.0586733,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Australia_North_Coast,Agricultural Production (% Difference),2030,0.0839215,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Australia_North_Coast,Agricultural Production (% Difference),2050,0.0783434,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Australia_North_Coast,Agricultural Production (% Difference),2100,0.0929929,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Australia_South_Coast,Agricultural Production (% Difference),2015,0.00035054,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Australia_South_Coast,Agricultural Production (% Difference),2030,0.00042298,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Australia_South_Coast,Agricultural Production (% Difference),2050,0.00048738,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Australia_South_Coast,Agricultural Production (% Difference),2100,0.00061452,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Australia_West_Coast,Agricultural Production (% Difference),2015,0.00192791,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Australia_West_Coast,Agricultural Production (% Difference),2030,0.00240314,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Australia_West_Coast,Agricultural Production (% Difference),2050,0.00310377,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Australia_West_Coast,Agricultural Production (% Difference),2100,0.00391537,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Baja_California,Agricultural Production (% Difference),2015,0.04601312,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Baja_California,Agricultural Production (% Difference),2030,0.06204253,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Baja_California,Agricultural Production (% Difference),2050,0.10111041,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Baja_California,Agricultural Production (% Difference),2100,0.11117301,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Baltic_Sea_Coast,Agricultural Production (% Difference),2015,0.01092755,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Baltic_Sea_Coast,Agricultural Production (% Difference),2030,0.0127724,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Baltic_Sea_Coast,Agricultural Production (% Difference),2050,0.01615436,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Baltic_Sea_Coast,Agricultural Production (% Difference),2100,0.01778381,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Bay_of_Bengal_North_East_Coast,Agricultural Production (% Difference),2015,0.061999079,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Bay_of_Bengal_North_East_Coast,Agricultural Production (% Difference),2030,0.057269961,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Bay_of_Bengal_North_East_Coast,Agricultural Production (% Difference),2050,0.051384713,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Bay_of_Bengal_North_East_Coast,Agricultural Production (% Difference),2100,0.048635469,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Black_Sea_North_Coast,Agricultural Production (% Difference),2015,3.863586515,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Black_Sea_North_Coast,Agricultural Production (% Difference),2030,4.931091821,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Black_Sea_North_Coast,Agricultural Production (% Difference),2050,6.578320692,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Black_Sea_North_Coast,Agricultural Production (% Difference),2100,6.906383744,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Black_Sea_South_Coast,Agricultural Production (% Difference),2015,1.485813152,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Black_Sea_South_Coast,Agricultural Production (% Difference),2030,1.553612954,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Black_Sea_South_Coast,Agricultural Production (% Difference),2050,2.000040307,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Black_Sea_South_Coast,Agricultural Production (% Difference),2100,2.451112373,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Bo_Hai_Korean_Bay_North_Coast,Agricultural Production (% Difference),2015,23.8988078,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Bo_Hai_Korean_Bay_North_Coast,Agricultural Production (% Difference),2030,28.966536,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Bo_Hai_Korean_Bay_North_Coast,Agricultural Production (% Difference),2050,36.6824648,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Bo_Hai_Korean_Bay_North_Coast,Agricultural Production (% Difference),2100,35.6671393,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Brahmani,Agricultural Production (% Difference),2015,0.149564,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Brahmani,Agricultural Production (% Difference),2030,0.1341889,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Brahmani,Agricultural Production (% Difference),2050,0.09824869,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Brahmani,Agricultural Production (% Difference),2100,0.07365898,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,California_River_Basin,Agricultural Production (% Difference),2015,1.433376857,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,California_River_Basin,Agricultural Production (% Difference),2030,1.564488774,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,California_River_Basin,Agricultural Production (% Difference),2050,1.894544668,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,California_River_Basin,Agricultural Production (% Difference),2100,2.390940008,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Caribbean,Agricultural Production (% Difference),2015,0.715262506,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Caribbean,Agricultural Production (% Difference),2030,0.832678433,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Caribbean,Agricultural Production (% Difference),2050,2.335791812,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Caribbean,Agricultural Production (% Difference),2100,2.190028503,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Caribbean_Coast,Agricultural Production (% Difference),2015,1.00679808,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Caribbean_Coast,Agricultural Production (% Difference),2030,1.37541298,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Caribbean_Coast,Agricultural Production (% Difference),2050,2.89916288,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Caribbean_Coast,Agricultural Production (% Difference),2100,3.80555449,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Caspian_Sea_Coast,Agricultural Production (% Difference),2015,0.184853295,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Caspian_Sea_Coast,Agricultural Production (% Difference),2030,0.255586316,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Caspian_Sea_Coast,Agricultural Production (% Difference),2050,0.400511986,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Caspian_Sea_Coast,Agricultural Production (% Difference),2100,0.489459587,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Caspian_Sea_East_Coast,Agricultural Production (% Difference),2015,0.269612957,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Caspian_Sea_East_Coast,Agricultural Production (% Difference),2030,0.306911409,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Caspian_Sea_East_Coast,Agricultural Production (% Difference),2050,0.339520359,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Caspian_Sea_East_Coast,Agricultural Production (% Difference),2100,0.231926182,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Caspian_Sea_South_West_Coast,Agricultural Production (% Difference),2015,0.980211018,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Caspian_Sea_South_West_Coast,Agricultural Production (% Difference),2030,1.162280871,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Caspian_Sea_South_West_Coast,Agricultural Production (% Difference),2050,1.362881967,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Caspian_Sea_South_West_Coast,Agricultural Production (% Difference),2100,1.472529253,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Cauvery,Agricultural Production (% Difference),2015,0.3860037,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Cauvery,Agricultural Production (% Difference),2030,0.4176245,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Cauvery,Agricultural Production (% Difference),2050,0.4642787,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Cauvery,Agricultural Production (% Difference),2100,0.2480834,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Central_Iran,Agricultural Production (% Difference),2015,0.42633446,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Central_Iran,Agricultural Production (% Difference),2030,0.4653995,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Central_Iran,Agricultural Production (% Difference),2050,0.6225282,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Central_Iran,Agricultural Production (% Difference),2100,0.3940231,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Central_Patagonia_Highlands,Agricultural Production (% Difference),2015,0.000392,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Central_Patagonia_Highlands,Agricultural Production (% Difference),2030,0.000508,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Central_Patagonia_Highlands,Agricultural Production (% Difference),2050,0.000551,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Central_Patagonia_Highlands,Agricultural Production (% Difference),2100,0.00062,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Chao_Phraya,Agricultural Production (% Difference),2015,4.970115,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Chao_Phraya,Agricultural Production (% Difference),2030,6.0936197,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Chao_Phraya,Agricultural Production (% Difference),2050,5.6787354,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Chao_Phraya,Agricultural Production (% Difference),2100,3.5802674,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,China_Coast,Agricultural Production (% Difference),2015,15.53157,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,China_Coast,Agricultural Production (% Difference),2030,15.41357,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,China_Coast,Agricultural Production (% Difference),2050,16.43306,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,China_Coast,Agricultural Production (% Difference),2100,19.59146,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Colombia_Ecuador_Pacific_Coast,Agricultural Production (% Difference),2015,0.74176449,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Colombia_Ecuador_Pacific_Coast,Agricultural Production (% Difference),2030,0.90185326,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Colombia_Ecuador_Pacific_Coast,Agricultural Production (% Difference),2050,1.53203394,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Colombia_Ecuador_Pacific_Coast,Agricultural Production (% Difference),2100,2.04294887,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Congo,Agricultural Production (% Difference),2015,4.4844401,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Congo,Agricultural Production (% Difference),2030,9.3366713,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Congo,Agricultural Production (% Difference),2050,16.7508146,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Congo,Agricultural Production (% Difference),2100,17.3038663,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Danube,Agricultural Production (% Difference),2015,35.75498775,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Danube,Agricultural Production (% Difference),2030,39.18241778,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Danube,Agricultural Production (% Difference),2050,43.81078082,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Danube,Agricultural Production (% Difference),2100,47.68184026,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Daugava,Agricultural Production (% Difference),2015,0.02091869,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Daugava,Agricultural Production (% Difference),2030,0.03685072,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Daugava,Agricultural Production (% Difference),2050,0.04405689,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Daugava,Agricultural Production (% Difference),2100,0.048554937,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Dead_Sea,Agricultural Production (% Difference),2015,0.1726704,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Dead_Sea,Agricultural Production (% Difference),2030,0.2403546,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Dead_Sea,Agricultural Production (% Difference),2050,0.3698082,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Dead_Sea,Agricultural Production (% Difference),2100,0.3656277,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Denmark_Germany_Coast,Agricultural Production (% Difference),2015,0.013982201,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Denmark_Germany_Coast,Agricultural Production (% Difference),2030,0.015707938,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Denmark_Germany_Coast,Agricultural Production (% Difference),2050,0.015436214,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Denmark_Germany_Coast,Agricultural Production (% Difference),2100,0.016634312,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Dnieper,Agricultural Production (% Difference),2015,5.5416868,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Dnieper,Agricultural Production (% Difference),2030,7.7474147,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Dnieper,Agricultural Production (% Difference),2050,10.2423653,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Dnieper,Agricultural Production (% Difference),2100,11.1334146,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Dniester,Agricultural Production (% Difference),2015,3.771839743,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Dniester,Agricultural Production (% Difference),2030,4.403001082,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Dniester,Agricultural Production (% Difference),2050,5.302314494,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Dniester,Agricultural Production (% Difference),2100,5.668445676,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Don,Agricultural Production (% Difference),2015,1.8881188,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Don,Agricultural Production (% Difference),2030,2.8355147,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Don,Agricultural Production (% Difference),2050,4.2920226,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Don,Agricultural Production (% Difference),2100,5.5958504,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Douro,Agricultural Production (% Difference),2015,1.193575,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Douro,Agricultural Production (% Difference),2030,1.178169,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Douro,Agricultural Production (% Difference),2050,1.215017,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Douro,Agricultural Production (% Difference),2100,1.424112,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,East_Brazil_South_Atlantic_Coast,Agricultural Production (% Difference),2015,1.38319024,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,East_Brazil_South_Atlantic_Coast,Agricultural Production (% Difference),2030,1.99626452,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,East_Brazil_South_Atlantic_Coast,Agricultural Production (% Difference),2050,2.25737102,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,East_Brazil_South_Atlantic_Coast,Agricultural Production (% Difference),2100,2.79653964,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Eastern_Jordan_Syria,Agricultural Production (% Difference),2015,0.110431015,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Eastern_Jordan_Syria,Agricultural Production (% Difference),2030,0.15757848,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Eastern_Jordan_Syria,Agricultural Production (% Difference),2050,0.276074163,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Eastern_Jordan_Syria,Agricultural Production (% Difference),2100,0.331830511,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Ebro,Agricultural Production (% Difference),2015,1.532316,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Ebro,Agricultural Production (% Difference),2030,1.775872,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Ebro,Agricultural Production (% Difference),2050,1.773715,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Ebro,Agricultural Production (% Difference),2100,1.780455,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Elbe,Agricultural Production (% Difference),2015,0.572636657,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Elbe,Agricultural Production (% Difference),2030,0.628647067,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Elbe,Agricultural Production (% Difference),2050,0.632765805,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Elbe,Agricultural Production (% Difference),2100,0.658554805,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Ems_Weser,Agricultural Production (% Difference),2015,1.11214032,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Ems_Weser,Agricultural Production (% Difference),2030,1.31568707,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Ems_Weser,Agricultural Production (% Difference),2050,1.04506662,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Ems_Weser,Agricultural Production (% Difference),2100,1.14488903,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Farahrud,Agricultural Production (% Difference),2015,0.03301252,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Farahrud,Agricultural Production (% Difference),2030,0.04841939,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Farahrud,Agricultural Production (% Difference),2050,0.05656897,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Farahrud,Agricultural Production (% Difference),2100,0.03074946,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Finland,Agricultural Production (% Difference),2015,0.00060947,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Finland,Agricultural Production (% Difference),2030,0.00070126,subBasin,pal_green
SSP2_CI_AgWat,Global,Corn,Finland,Agricultural Production (% Difference),2050,0.0008961,subBasin,pal_green
